query_acc	subject_acc	perc_ident	align_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bit_score
1__1_partial_1-cat_1	44R-Day3-21_1	100	35318	0	0	1	35318	4309777	4274460	0	65221
1__1_partial_1-cat_1	44R-Day3-21_1	96.825	63	2	0	30264	30326	4278711	4278649	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-21_1	96.825	63	2	0	31067	31129	4279514	4279452	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-20_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44R-Day3-20_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-20_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-1_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44R-Day3-1_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-1_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-19_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44R-Day3-19_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-19_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-18_2	100	35318	0	0	1	35318	653624	618307	0	65221
1__1_partial_1-cat_1	44R-Day3-18_2	96.825	63	2	0	30264	30326	622558	622496	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-18_2	96.825	63	2	0	31067	31129	623361	623299	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-17_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44R-Day3-17_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-17_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-16_2	100	35318	0	0	1	35318	653574	618257	0	65221
1__1_partial_1-cat_1	44R-Day3-16_2	96.825	63	2	0	30264	30326	622508	622446	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-16_2	96.825	63	2	0	31067	31129	623311	623249	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-15_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44R-Day3-15_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-15_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-14_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44R-Day3-14_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-14_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-13_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44R-Day3-13_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-13_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-12_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44R-Day3-12_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-12_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-11_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44R-Day3-11_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44R-Day3-11_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-9_2	100	35318	0	0	1	35318	164418	199735	0	65221
1__1_partial_1-cat_1	44N-Month6-9_2	98.333	60	1	0	31067	31126	194681	194740	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-9_2	98.333	60	1	0	30264	30323	195484	195543	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-8_2	100	35318	0	0	1	35318	164418	199735	0	65221
1__1_partial_1-cat_1	44N-Month6-8_2	98.333	60	1	0	31067	31126	194681	194740	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-8_2	98.333	60	1	0	30264	30323	195484	195543	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-7_2	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month6-7_2	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-7_2	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-6_2	100	35318	0	0	1	35318	653662	618345	0	65221
1__1_partial_1-cat_1	44N-Month6-6_2	96.825	63	2	0	30264	30326	622596	622534	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-6_2	96.825	63	2	0	31067	31129	623399	623337	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-5_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Month6-5_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-5_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-4_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month6-4_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-4_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-3_2	100	35318	0	0	1	35318	653574	618257	0	65221
1__1_partial_1-cat_1	44N-Month6-3_2	96.825	63	2	0	30264	30326	622508	622446	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-3_2	96.825	63	2	0	31067	31129	623311	623249	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-2_8	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Month6-2_8	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-2_8	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-22_6	100	35318	0	0	1	35318	196036	231353	0	65221
1__1_partial_1-cat_1	44N-Month6-22_6	98.333	60	1	0	31067	31126	226299	226358	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-22_6	98.333	60	1	0	30264	30323	227102	227161	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-21_2	100	35318	0	0	1	35318	653624	618307	0	65221
1__1_partial_1-cat_1	44N-Month6-21_2	96.825	63	2	0	30264	30326	622558	622496	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-21_2	96.825	63	2	0	31067	31129	623361	623299	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-20_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month6-20_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-20_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-1_2	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month6-1_2	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-1_2	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-19_2	100	35318	0	0	1	35318	653624	618307	0	65221
1__1_partial_1-cat_1	44N-Month6-19_2	96.825	63	2	0	30264	30326	622558	622496	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-19_2	96.825	63	2	0	31067	31129	623361	623299	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-18_2	100	35318	0	0	1	35318	653612	618295	0	65221
1__1_partial_1-cat_1	44N-Month6-18_2	96.825	63	2	0	30264	30326	622546	622484	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-18_2	96.825	63	2	0	31067	31129	623349	623287	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-17_2	100	35318	0	0	1	35318	653662	618345	0	65221
1__1_partial_1-cat_1	44N-Month6-17_2	96.825	63	2	0	30264	30326	622596	622534	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-17_2	96.825	63	2	0	31067	31129	623399	623337	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-16_2	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month6-16_2	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-16_2	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-15_6	100	35318	0	0	1	35318	164418	199735	0	65221
1__1_partial_1-cat_1	44N-Month6-15_6	98.333	60	1	0	31067	31126	194681	194740	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-15_6	98.333	60	1	0	30264	30323	195484	195543	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-14_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month6-14_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-14_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-13_1	100	35318	0	0	1	35318	3200537	3235854	0	65221
1__1_partial_1-cat_1	44N-Month6-13_1	98.333	60	1	0	31067	31126	3230800	3230859	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-13_1	98.333	60	1	0	30264	30323	3231603	3231662	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-10_2	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month6-10_2	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month6-10_2	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-9_1	100	35318	0	0	1	35318	3200548	3235865	0	65221
1__1_partial_1-cat_1	44N-Month3-9_1	98.333	60	1	0	31067	31126	3230811	3230870	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-9_1	98.333	60	1	0	30264	30323	3231614	3231673	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-8_1	100	35318	0	0	1	35318	3111338	3146655	0	65221
1__1_partial_1-cat_1	44N-Month3-8_1	98.333	60	1	0	31067	31126	3141601	3141660	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-8_1	98.333	60	1	0	30264	30323	3142404	3142463	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-7_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-7_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-7_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-6_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-6_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-6_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-5_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-5_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-5_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-4_1	100	35318	0	0	1	35318	3200114	3235431	0	65221
1__1_partial_1-cat_1	44N-Month3-4_1	98.333	60	1	0	31067	31126	3230377	3230436	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-4_1	98.333	60	1	0	30264	30323	3231180	3231239	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-3_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-3_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-3_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-2_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-2_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-2_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-24_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-24_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-24_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-23_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-23_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-23_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-22_5	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Month3-22_5	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-22_5	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-21_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-21_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-21_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-20_1	100	35318	0	0	1	35318	3200554	3235871	0	65221
1__1_partial_1-cat_1	44N-Month3-20_1	98.333	60	1	0	31067	31126	3230817	3230876	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-20_1	98.333	60	1	0	30264	30323	3231620	3231679	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-1_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-1_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-1_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-19_1	100	35318	0	0	1	35318	3200554	3235871	0	65221
1__1_partial_1-cat_1	44N-Month3-19_1	98.333	60	1	0	31067	31126	3230817	3230876	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-19_1	98.333	60	1	0	30264	30323	3231620	3231679	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-18_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-18_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-18_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-17_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-17_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-17_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-16_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-16_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-16_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-15_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-15_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-15_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-14_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-14_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-14_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-13_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-13_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-13_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-12_1	100	35318	0	0	1	35318	2196004	2160687	0	65221
1__1_partial_1-cat_1	44N-Month3-12_1	96.825	63	2	0	30264	30326	2164938	2164876	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-12_1	96.825	63	2	0	31067	31129	2165741	2165679	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-11_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month3-11_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-11_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-10_1	100	35318	0	0	1	35318	2195995	2160678	0	65221
1__1_partial_1-cat_1	44N-Month3-10_1	96.825	63	2	0	30264	30326	2164929	2164867	3.34E-18	106
1__1_partial_1-cat_1	44N-Month3-10_1	96.825	63	2	0	31067	31129	2165732	2165670	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-6_2	100	35318	0	0	1	35318	236032	271349	0	65221
1__1_partial_1-cat_1	44N-Month1-6_2	98.333	60	1	0	31067	31126	266295	266354	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-6_2	98.333	60	1	0	30264	30323	267098	267157	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-3_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month1-3_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-3_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-21_1	100	35318	0	0	1	35318	4194021	4229338	0	65221
1__1_partial_1-cat_1	44N-Month1-21_1	98.333	60	1	0	31067	31126	4224284	4224343	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-21_1	98.333	60	1	0	30264	30323	4225087	4225146	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-1_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month1-1_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-1_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-18_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month1-18_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-18_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-17_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Month1-17_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-17_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-16_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Month1-16_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-16_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-14_2	100	35318	0	0	1	35318	653574	618257	0	65221
1__1_partial_1-cat_1	44N-Month1-14_2	96.825	63	2	0	30264	30326	622508	622446	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-14_2	96.825	63	2	0	31067	31129	623311	623249	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-13_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Month1-13_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Month1-13_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-9_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-9_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-9_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-8_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Day7-8_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-8_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-7_7	100	35318	0	0	1	35318	232458	267775	0	65221
1__1_partial_1-cat_1	44N-Day7-7_7	98.333	60	1	0	31067	31126	262721	262780	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-7_7	98.333	60	1	0	30264	30323	263524	263583	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-6_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-6_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-6_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-5_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-5_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-5_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-4_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-4_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-4_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-3_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-3_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-3_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-2_1	100	35318	0	0	1	35318	3200558	3235875	0	65221
1__1_partial_1-cat_1	44N-Day7-2_1	98.333	60	1	0	31067	31126	3230821	3230880	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-2_1	98.333	60	1	0	30264	30323	3231624	3231683	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-24_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-24_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-24_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-23_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-23_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-23_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-22_1	100	35318	0	0	1	35318	3200554	3235871	0	65221
1__1_partial_1-cat_1	44N-Day7-22_1	98.333	60	1	0	31067	31126	3230817	3230876	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-22_1	98.333	60	1	0	30264	30323	3231620	3231679	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-21_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-21_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-21_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-20_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-20_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-20_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-1_6	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Day7-1_6	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-1_6	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-19_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Day7-19_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-19_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-18_7	100	35318	0	0	1	35318	164438	199755	0	65221
1__1_partial_1-cat_1	44N-Day7-18_7	98.333	60	1	0	31067	31126	194701	194760	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-18_7	98.333	60	1	0	30264	30323	195504	195563	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-17_1	100	35318	0	0	1	35318	3200555	3235872	0	65221
1__1_partial_1-cat_1	44N-Day7-17_1	98.333	60	1	0	31067	31126	3230818	3230877	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-17_1	98.333	60	1	0	30264	30323	3231621	3231680	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-16_7	100	35318	0	0	1	35318	115181	79864	0	65221
1__1_partial_1-cat_1	44N-Day7-16_7	96.825	63	2	0	30264	30326	84115	84053	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-16_7	96.825	63	2	0	31067	31129	84918	84856	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-15_1	100	35318	0	0	1	35318	3200564	3235881	0	65221
1__1_partial_1-cat_1	44N-Day7-15_1	98.333	60	1	0	31067	31126	3230827	3230886	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-15_1	98.333	60	1	0	30264	30323	3231630	3231689	3.34E-18	106
1__1_partial_1-cat_1	44N-Day7-14_7	100	35318	0	0	1	35318	232458	267775	0	65221
