query_acc	subject_acc	perc_ident	align_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bit_score
1__0_partial_1-cat_1	27N_Month6_17_S1388_1	100	44115	0	0	1	44115	2174144	2218258	0	81466
1__0_partial_1-cat_1	27N_Month6_16_S1387_2	100	44115	0	0	1	44115	220832	264946	0	81466
1__0_partial_1-cat_1	27N_Month6_13_S37_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month6_1_2_S14_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month6_12_2_S142_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month6_10_S37_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month6_10_2_S1419_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month3_9_S202_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_8_S2_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_7_S2_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month3_5_S198_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month3_3_S196_1	100	44115	0	0	1	44115	2045621	2089735	0	81466
1__0_partial_1-cat_1	27N_Month3_2_S195_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_23_S306_1	100	44115	0	0	1	44115	1692378	1736492	0	81466
1__0_partial_1-cat_1	27N_Month3_21_S304_1	100	44115	0	0	1	44115	2174104	2218218	0	81466
1__0_partial_1-cat_1	27N_Month3_20_S_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month3_1_S194_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_17_S_1	100	44115	0	0	1	44115	2174144	2218258	0	81466
1__0_partial_1-cat_1	27N_Month3_16_S299_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Month3_14_S298_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_13_S297_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_12_S205_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Month3_10_S2_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Day7_9_S989_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Day7_8_S988_1	100	44115	0	0	1	44115	2173410	2217524	0	81466
1__0_partial_1-cat_1	27N_Day7_7_S987_1	100	44115	0	0	1	44115	2173521	2217635	0	81466
1__0_partial_1-cat_1	27N_Day7_6_S986_1	100	44115	0	0	1	44115	1103427	1059313	0	81466
1__0_partial_1-cat_1	27N_Day7_3_S98_1	100	44115	0	0	1	44115	1262913	1307027	0	81466
1__0_partial_1-cat_1	27N_Day7_2_S982_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Day7_24_S1157_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27N_Day7_23_S1156_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27N_Day7_22_S1155_1	100	44115	0	0	1	44115	2174144	2218258	0	81466
1__0_partial_1-cat_1	27N_Day7_21_S1154_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	27N_Day7_20_S115_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	27N_Day7_1_S98_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Day7_18_S114_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27N_Day7_17_S1142_1	100	44115	0	0	1	44115	2174144	2218258	0	81466
1__0_partial_1-cat_1	27N_Day7_13_S1138_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Month3_9_S222_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Month3_9_pos_S137_2	100	44115	0	0	1	44115	1202468	1246582	0	81466
1__0_partial_1-cat_1	27L_Month3_8_S22_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Month3_8_pos_S1369_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Month3_7_S22_1	100	44115	0	0	1	44115	2825065	2780951	0	81466
1__0_partial_1-cat_1	27L_Month3_6_S219_1	100	44115	0	0	1	44115	1271932	1316046	0	81466
1__0_partial_1-cat_1	27L_Month3_4_pos_S1365_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Month3_3_S208_1	100	44115	0	0	1	44115	2168493	2212607	0	81466
1__0_partial_1-cat_1	27L_Month3_3_pos_S1364_1	100	44115	0	0	1	44115	2174240	2218354	0	81466
1__0_partial_1-cat_1	27L_Month3_2_S207_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Month3_2_pos_S136_1	100	44115	0	0	1	44115	390218	346104	0	81466
1__0_partial_1-cat_1	27L_Month3_22_S324_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Month3_20_S322_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Month3_1_pos_S1362_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Month3_18_S312_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Month3_17_S_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Month3_16_S_1	100	44115	0	0	1	44115	2172890	2217004	0	81466
1__0_partial_1-cat_1	27L_Month3_15_S309_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Month3_13_S307_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Month3_12_S225_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Month3_12_pos_S137_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Month3_11_S224_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Month3_11_pos_S1372_2	100	44115	0	0	1	44115	739098	694984	0	81466
1__0_partial_1-cat_1	27L_Month3_10_S22_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Day7_9_S_1	100	44115	0	0	1	44115	1910025	1954139	0	81466
1__0_partial_1-cat_1	27L_Day7_4_S996_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Day7_3_S995_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	27L_Day7_2_S994_1	100	44115	0	0	1	44115	2174138	2218252	0	81466
1__0_partial_1-cat_1	27L_Day7_24_S1278_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Day7_21_S1164_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	27L_Day7_20_S116_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	27L_Day7_1_S99_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Day7_19_S1162_1	100	44115	0	0	1	44115	2174144	2218258	0	81466
1__0_partial_1-cat_1	27L_Day7_18_S116_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Day7_17_S116_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	27L_Day7_16_S1159_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Day7_15_S1158_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	27L_Day7_14_S1115_3	100	44115	0	0	1	44115	47156	91270	0	81466
1__0_partial_1-cat_1	27L_Day7_14_S1115_1	100	44115	0	0	1	44115	3501327	3457213	0	81466
1__0_partial_1-cat_1	27L_Day7_13_S1279_1	100	44115	0	0	1	44115	2174144	2218258	0	81466
1__0_partial_1-cat_1	27L_Day7_12_S1026_1	100	44115	0	0	1	44115	4335793	4379907	0	81466
1__0_partial_1-cat_1	26N_Month3_7_S6_1	100	44115	0	0	1	44115	2174122	2218236	0	81466
1__0_partial_1-cat_1	26N_Month3_6_S62_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_5_S6_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_3_S59_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_2_S58_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_24_S188_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_23_S274_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_22_S27_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_1_S57_1	100	44115	0	0	1	44115	2174122	2218236	0	81466
1__0_partial_1-cat_1	26N_Month3_19_S27_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_18_S269_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_17_S268_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_16_S267_1	100	44115	0	0	1	44115	2178383	2222497	0	81466
1__0_partial_1-cat_1	26N_Month3_15_S187_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Month3_13_S265_1	100	44115	0	0	1	44115	2174134	2218248	0	81466
1__0_partial_1-cat_1	26N_Month3_11_S67_2	100	44115	0	0	1	44115	1431761	1475875	0	81466
1__0_partial_1-cat_1	26N_Month3_10_S66_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26N_Day7_9_S857_1	100	44115	0	0	1	44115	2174142	2218256	0	81466
1__0_partial_1-cat_1	26N_Day7_8_S856_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26N_Day7_7_S855_10	100	44115	0	0	1	44115	20778	64892	0	81466
1__0_partial_1-cat_1	26N_Day7_4_S852_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26N_Day7_3_S85_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26N_Day7_2_S85_1	100	44115	0	0	1	44115	430290	386176	0	81466
1__0_partial_1-cat_1	26N_Day7_24_S1114_1	100	44115	0	0	1	44115	2174143	2218257	0	81466
1__0_partial_1-cat_1	26N_Day7_23_S111_1	100	44115	0	0	1	44115	649484	605370	0	81466
1__0_partial_1-cat_1	26N_Day7_20_S_2	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	26N_Day7_1_S849_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26N_Day7_18_S1108_1	100	44115	0	0	1	44115	2174136	2218250	0	81466
1__0_partial_1-cat_1	26N_Day7_17_S1107_1	100	44115	0	0	1	44115	2194691	2150577	0	81466
1__0_partial_1-cat_1	26N_Day7_16_S1106_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26N_Day7_15_S1105_1	100	44115	0	0	1	44115	2709735	2753849	0	81466
1__0_partial_1-cat_1	26N_Day7_13_S11_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26N_Day7_12_S86_1	100	44115	0	0	1	44115	2174136	2218250	0	81466
1__0_partial_1-cat_1	26N_Day7_11_S859_1	100	44115	0	0	1	44115	430290	386176	0	81466
1__0_partial_1-cat_1	26N_Day7_10_S858_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Month6_9_S564_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month6_8_S56_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month6_7_S562_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_6_S56_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_5_S56_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_4_S559_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_3_S558_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_2_S557_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month6_24_S335_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_23_S334_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month6_22_S_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_21_S576_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month6_20_S575_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_1_S556_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_19_S574_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_18_S57_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_17_S572_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_16_S57_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month6_15_S57_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_14_S569_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month6_13_S568_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_12_S567_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_11_S566_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month6_10_S565_1	100	44115	0	0	1	44115	220832	264946	0	81466
1__0_partial_1-cat_1	26L_Month3_9_S77_1	100	44115	0	0	1	44115	81753	37639	0	81466
1__0_partial_1-cat_1	26L_Month3_8_S76_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_7_S75_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_6_S74_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_5_S7_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_3_S7_1	100	44115	0	0	1	44115	2194558	2150444	0	81466
1__0_partial_1-cat_1	26L_Month3_24_S285_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_23_S284_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month3_22_S28_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_21_S189_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month3_20_S282_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	26L_Month3_1_S69_1	100	44115	0	0	1	44115	2133623	2177737	0	81466
1__0_partial_1-cat_1	26L_Month3_18_S28_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26L_Month3_17_S279_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_16_S278_1	100	44115	0	0	1	44115	2174152	2218266	0	81466
1__0_partial_1-cat_1	26L_Month3_15_S277_1	100	44115	0	0	1	44115	2174162	2218276	0	81466
1__0_partial_1-cat_1	26L_Month3_13_S275_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	26L_Month3_12_S8_4	100	44115	0	0	1	44115	618524	662638	0	81466
1__0_partial_1-cat_1	26L_Month3_10_S78_2	100	44115	0	0	1	44115	4816	48930	0	81466
1__0_partial_1-cat_1	26L_Day7_9_S965_1	100	44115	0	0	1	44115	2194318	2150204	0	81466
1__0_partial_1-cat_1	26L_Day7_8_S964_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_7_S96_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_6_S962_2	100	44115	0	0	1	44115	239239	283353	0	81466
1__0_partial_1-cat_1	26L_Day7_2_S862_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_24_S1126_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	26L_Day7_23_S1125_1	100	44115	0	0	1	44115	249593	293707	0	81466
1__0_partial_1-cat_1	26L_Day7_22_S1124_1	100	44115	0	0	1	44115	2194702	2150588	0	81466
1__0_partial_1-cat_1	26L_Day7_21_S112_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_20_S1122_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_1_S86_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_19_S112_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_17_S1119_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26L_Day7_16_S1118_2	100	44115	0	0	1	44115	729328	685214	0	81466
1__0_partial_1-cat_1	26L_Day7_14_S1116_1	100	44115	0	0	1	44115	1768558	1724444	0	81466
1__0_partial_1-cat_1	26B_Month6_9_S344_1	100	44115	0	0	1	44115	2175400	2219514	0	81466
1__0_partial_1-cat_1	26B_Month6_8_S34_1	100	44115	0	0	1	44115	2175403	2219517	0	81466
1__0_partial_1-cat_1	26B_Month6_7_S342_1	100	44115	0	0	1	44115	2175419	2219533	0	81466
1__0_partial_1-cat_1	26B_Month6_6_S34_1	100	44115	0	0	1	44115	302055	346169	0	81466
1__0_partial_1-cat_1	26B_Month6_5_S34_1	100	44115	0	0	1	44115	2175396	2219510	0	81466
1__0_partial_1-cat_1	26B_Month6_2_S337_3	100	44115	0	0	1	44115	210849	166735	0	81466
1__0_partial_1-cat_1	26B_Month6_24_S359_1	100	44115	0	0	1	44115	220197	264311	0	81466
1__0_partial_1-cat_1	26B_Month6_20_S355_1	100	44115	0	0	1	44115	1986510	2030624	0	81466
1__0_partial_1-cat_1	26B_Month6_19_S354_1	100	44115	0	0	1	44115	2174150	2218264	0	81466
1__0_partial_1-cat_1	26B_Month6_16_S35_1	100	44115	0	0	1	44115	2175398	2219512	0	81466
1__0_partial_1-cat_1	26B_Month6_15_S35_1	100	44115	0	0	1	44115	2174155	2218269	0	81466
1__0_partial_1-cat_1	26B_Month6_13_S348_1	100	44115	0	0	1	44115	2175400	2219514	0	81466
1__0_partial_1-cat_1	26B_Month6_12_S347_1	100	44115	0	0	1	44115	2175400	2219514	0	81466
1__0_partial_1-cat_1	26B_Month6_11_S346_1	100	44115	0	0	1	44115	2174143	2218257	0	81466
1__0_partial_1-cat_1	26B_Month3_9_S89_1	100	44115	0	0	1	44115	390229	346115	0	81466
1__0_partial_1-cat_1	26B_Month3_7_S87_1	100	44115	0	0	1	44115	2174136	2218250	0	81466
1__0_partial_1-cat_1	26B_Month3_5_S85_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_3_S8_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_2_S82_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_24_S296_1	100	44115	0	0	1	44115	2174134	2218248	0	81466
1__0_partial_1-cat_1	26B_Month3_22_S294_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_21_S29_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_20_S292_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_1_S8_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_19_S29_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_18_S19_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_17_S29_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_16_S289_1	100	44115	0	0	1	44115	2174122	2218236	0	81466
1__0_partial_1-cat_1	26B_Month3_15_S288_1	100	44115	0	0	1	44115	2174134	2218248	0	81466
1__0_partial_1-cat_1	26B_Month3_14_S287_1	100	44115	0	0	1	44115	2174134	2218248	0	81466
1__0_partial_1-cat_1	26B_Month3_13_S286_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_12_S92_1	100	44115	0	0	1	44115	220832	264946	0	81466
1__0_partial_1-cat_1	26B_Month3_11_S9_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Month3_10_S9_1	100	44115	0	0	1	44115	2174124	2218238	0	81466
1__0_partial_1-cat_1	26B_Day7_9_S977_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	26B_Day7_6_S974_1	100	44115	0	0	1	44115	2231289	2275403	0	81466
1__0_partial_1-cat_1	26B_Day7_4_S972_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26B_Day7_3_S97_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26B_Day7_2_S97_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26B_Day7_24_S1137_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26B_Day7_22_S1135_1	100	44115	0	0	1	44115	335806	379920	0	81466
1__0_partial_1-cat_1	26B_Day7_20_S11_1	100	44115	0	0	1	44115	430328	386214	0	81466
1__0_partial_1-cat_1	26B_Day7_14_S1127_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	26B_Day7_13_S1277_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	26B_Day7_12_S98_1	100	44115	0	0	1	44115	2875023	2919137	0	81466
1__0_partial_1-cat_1	26B_Day7_11_S979_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	26B_Day7_10_S978_1	100	44115	0	0	1	44115	2172935	2217049	0	81466
1__0_partial_1-cat_1	25R_Month6_1_S5_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_9_S845_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	25R_Day7_8_S844_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	25R_Day7_7_S84_1	100	44115	0	0	1	44115	2174142	2218256	0	81466
1__0_partial_1-cat_1	25R_Day7_6_S842_1	100	44115	0	0	1	44115	2174143	2218257	0	81466
1__0_partial_1-cat_1	25R_Day7_5_S84_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_4_S832_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_3_S8_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_2_S8_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_24_S1102_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_23_S_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_21_S1099_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_20_S1098_1	100	44115	0	0	1	44115	2174146	2218260	0	81466
1__0_partial_1-cat_1	25R_Day7_1_S829_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_15_S109_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_14_S1092_2	100	44115	0	0	1	44115	239431	283545	0	81466
1__0_partial_1-cat_1	25R_Day7_13_S109_1	100	44115	0	0	1	44115	252130	296244	0	81466
1__0_partial_1-cat_1	25R_Day7_12_S848_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25R_Day7_11_S847_1	100	44115	0	0	1	44115	2194718	2150604	0	81466
1__0_partial_1-cat_1	25R_Day7_10_S846_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_9_S54_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_8_S539_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_7_S538_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25N_Month6_5_S536_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25N_Month6_4_S535_1	100	44115	0	0	1	44115	2174145	2218259	0	81466
1__0_partial_1-cat_1	25N_Month6_3_S534_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25N_Month6_2_S5_1	100	44115	0	0	1	44115	220197	264311	0	81466
1__0_partial_1-cat_1	25N_Month6_24_S555_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_23_S554_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_22_S55_1	100	44115	0	0	1	44115	2174147	2218261	0	81466
1__0_partial_1-cat_1	25N_Month6_20_S55_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_1_S532_1	100	44115	0	0	1	44115	2174148	2218262	0	81466
1__0_partial_1-cat_1	25N_Month6_18_S549_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
1__0_partial_1-cat_1	25N_Month6_17_S548_1	100	44115	0	0	1	44115	2174158	2218272	0	81466
