query_acc	subject_acc	perc_ident	align_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bit_score
1__0_partial_1-cat_1	44N-Month3-14_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Month3-14_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Month3-13_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Month3-13_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Month3-12_1	100	42742	0	0	1	42742	2595972	2553231	0	78930
1__0_partial_1-cat_1	44N-Month3-12_1	86.834	1709	204	19	26444	28143	3296655	3298351	0	1890
1__0_partial_1-cat_1	44N-Month3-11_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Month3-11_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Month3-10_1	100	42742	0	0	1	42742	2595963	2553222	0	78930
1__0_partial_1-cat_1	44N-Month3-10_1	86.834	1709	204	19	26444	28143	3296646	3298342	0	1890
1__0_partial_1-cat_1	44N-Month1-6_5	100	42742	0	0	1	42742	212815	255556	0	78930
1__0_partial_1-cat_1	44N-Month1-4_7	100	42742	0	0	1	42742	111838	69097	0	78930
1__0_partial_1-cat_1	44N-Month1-3_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Month1-23_12	100	42742	0	0	1	42742	79764	122505	0	78930
1__0_partial_1-cat_1	44N-Month1-21_1	100	42742	0	0	1	42742	3794168	3836909	0	78930
1__0_partial_1-cat_1	44N-Month1-21_1	86.834	1709	204	19	26444	28143	3093433	3091737	0	1890
1__0_partial_1-cat_1	44N-Month1-20_4	100	42742	0	0	1	42742	75577	118318	0	78930
1__0_partial_1-cat_1	44N-Month1-1_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Month1-1_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Month1-19_1	100	42742	0	0	1	42742	3547059	3589800	0	78930
1__0_partial_1-cat_1	44N-Month1-19_1	86.834	1709	204	19	26444	28143	2846650	2844954	0	1890
1__0_partial_1-cat_1	44N-Month1-18_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Month1-17_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44N-Month1-16_5	100	42742	0	0	1	42742	212815	255556	0	78930
1__0_partial_1-cat_1	44N-Month1-15_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Month1-15_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Month1-14_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44N-Month1-13_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Month1-13_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Month1-10_12	100	42742	0	0	1	42742	5365	48106	0	78930
1__0_partial_1-cat_1	44N-Day7-9_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-9_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-8_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Day7-7_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44N-Day7-6_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-6_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-5_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-5_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-4_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-4_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-3_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-3_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-2_1	100	42742	0	0	1	42742	2800590	2843331	0	78930
1__0_partial_1-cat_1	44N-Day7-2_1	86.834	1709	204	19	26444	28143	2099907	2098211	0	1890
1__0_partial_1-cat_1	44N-Day7-24_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-24_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-23_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-23_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-22_1	100	42742	0	0	1	42742	2800586	2843327	0	78930
1__0_partial_1-cat_1	44N-Day7-22_1	86.834	1709	204	19	26444	28143	2099903	2098207	0	1890
1__0_partial_1-cat_1	44N-Day7-21_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-21_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-20_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-20_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-1_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Day7-19_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44N-Day7-18_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Day7-17_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-17_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-16_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Day7-15_1	100	42742	0	0	1	42742	2800596	2843337	0	78930
1__0_partial_1-cat_1	44N-Day7-15_1	86.834	1709	204	19	26444	28143	2099913	2098217	0	1890
1__0_partial_1-cat_1	44N-Day7-14_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44N-Day7-13_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-13_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-12_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44N-Day7-12_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44N-Day7-11_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44N-Day7-10_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-9_10	100	42742	0	0	1	42742	119577	76836	0	78930
1__0_partial_1-cat_1	44L-Month6-8_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month6-8_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month6-7_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-6_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month6-6_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month6-5_14	100	42742	0	0	1	42742	43019	278	0	78930
1__0_partial_1-cat_1	44L-Month6-4_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-3_5	100	42742	0	0	1	42742	212622	255363	0	78930
1__0_partial_1-cat_1	44L-Month6-2_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Month6-23_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Month6-22_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-21_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month6-21_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month6-20_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-1_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-18_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Month6-17_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Month6-16_14	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44L-Month6-15_7	100	42742	0	0	1	42742	142871	100130	0	78930
1__0_partial_1-cat_1	44L-Month6-14_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Month6-13_12	100	42742	0	0	1	42742	5394	48135	0	78930
1__0_partial_1-cat_1	44L-Month6-12_2	100	42742	0	0	1	42742	5413	48154	0	78930
1__0_partial_1-cat_1	44L-Month6-11_6	100	42742	0	0	1	42742	150393	107652	0	78930
1__0_partial_1-cat_1	44L-Month6-10_1	100	42742	0	0	1	42742	2811223	2853964	0	78930
1__0_partial_1-cat_1	44L-Month6-10_1	87.01	1709	201	19	26444	28143	2110523	2108827	0	1906
1__0_partial_1-cat_1	44L-Month3-9_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-9_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-8_1	100	42742	0	0	1	42742	2800585	2843326	0	78930
1__0_partial_1-cat_1	44L-Month3-8_1	86.834	1709	204	19	26444	28143	2099902	2098206	0	1890
1__0_partial_1-cat_1	44L-Month3-7_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-7_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-6_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-6_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-5_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-5_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-4_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-4_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-3_1	100	42742	0	0	1	42742	2800584	2843325	0	78930
1__0_partial_1-cat_1	44L-Month3-3_1	86.834	1709	204	19	26444	28143	2099901	2098205	0	1890
1__0_partial_1-cat_1	44L-Month3-2_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-2_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-24_1	100	42742	0	0	1	42742	2800581	2843322	0	78930
1__0_partial_1-cat_1	44L-Month3-24_1	86.834	1709	204	19	26444	28143	2099898	2098202	0	1890
1__0_partial_1-cat_1	44L-Month3-23_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-23_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-22_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-22_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-21_1	100	42742	0	0	1	42742	2800581	2843322	0	78930
1__0_partial_1-cat_1	44L-Month3-21_1	86.834	1709	204	19	26444	28143	2099898	2098202	0	1890
1__0_partial_1-cat_1	44L-Month3-20_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-20_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-1_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-1_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-19_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-19_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-18_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-18_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-17_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-17_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-16_1	100	42742	0	0	1	42742	2800586	2843327	0	78930
1__0_partial_1-cat_1	44L-Month3-16_1	86.834	1709	204	19	26444	28143	2099903	2098207	0	1890
1__0_partial_1-cat_1	44L-Month3-15_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-15_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-14_1	100	42742	0	0	1	42742	2800581	2843322	0	78930
1__0_partial_1-cat_1	44L-Month3-14_1	86.834	1709	204	19	26444	28143	2099898	2098202	0	1890
1__0_partial_1-cat_1	44L-Month3-13_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-13_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-12_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Month3-12_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Month3-11_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Month3-10_4	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-9_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Day7-9_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Day7-8_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-7_1	100	42742	0	0	1	42742	2800586	2843327	0	78930
1__0_partial_1-cat_1	44L-Day7-7_1	86.834	1709	204	19	26444	28143	2099903	2098207	0	1890
1__0_partial_1-cat_1	44L-Day7-6_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-5_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Day7-5_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Day7-4_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-3_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-2_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-24_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-23_4	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-22_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-21_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-20_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Day7-20_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Day7-1_1	100	42742	0	0	1	42742	2800586	2843327	0	78930
1__0_partial_1-cat_1	44L-Day7-1_1	86.834	1709	204	19	26444	28143	2099903	2098207	0	1890
1__0_partial_1-cat_1	44L-Day7-19_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Day7-19_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Day7-18_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-17_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Day7-17_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Day7-16_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-15_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44L-Day7-15_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44L-Day7-14_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44L-Day7-13_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-12_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44L-Day7-11_13	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44L-Day7-10_1	100	42742	0	0	1	42742	2800586	2843327	0	78930
1__0_partial_1-cat_1	44L-Day7-10_1	86.834	1709	204	19	26444	28143	2099903	2098207	0	1890
1__0_partial_1-cat_1	44B-Month6-9_9	100	42742	0	0	1	42742	4604	47345	0	78930
1__0_partial_1-cat_1	44B-Month6-8_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-7_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-6_1	100	42742	0	0	1	42742	1033629	990888	0	78930
1__0_partial_1-cat_1	44B-Month6-6_1	86.834	1709	204	19	26444	28143	1734312	1736008	0	1890
1__0_partial_1-cat_1	44B-Month6-5_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-4_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month6-4_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month6-3_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month6-2_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-24_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month6-23_1	100	42742	0	0	1	42742	3576912	3619653	0	78930
1__0_partial_1-cat_1	44B-Month6-23_1	86.834	1709	204	19	26444	28143	2876229	2874533	0	1890
1__0_partial_1-cat_1	44B-Month6-21_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-20_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-1_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month6-19_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month6-18_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-17_5	100	42742	0	0	1	42742	212622	255363	0	78930
1__0_partial_1-cat_1	44B-Month6-16_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-15_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month6-14_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month6-13_6	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month6-12_1	100	42742	0	0	1	42742	213304	256045	0	78930
1__0_partial_1-cat_1	44B-Month6-11_10	100	42742	0	0	1	42742	18623	61364	0	78930
1__0_partial_1-cat_1	44B-Month6-10_1	100	42742	0	0	1	42742	765037	722296	0	78930
1__0_partial_1-cat_1	44B-Month6-10_1	86.834	1709	204	19	26444	28143	1465721	1467417	0	1890
1__0_partial_1-cat_1	44B-Month3-9_15	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44B-Month3-8_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Month3-7_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-7_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-6_14	100	42742	0	0	1	42742	43019	278	0	78930
1__0_partial_1-cat_1	44B-Month3-5_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month3-4_13	100	42742	0	0	1	42742	43019	278	0	78930
1__0_partial_1-cat_1	44B-Month3-3_13	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44B-Month3-2_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-2_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-24_14	100	42742	0	0	1	42742	43019	278	0	78930
1__0_partial_1-cat_1	44B-Month3-23_14	100	42742	0	0	1	42742	43019	278	0	78930
1__0_partial_1-cat_1	44B-Month3-22_14	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44B-Month3-21_1	100	42742	0	0	1	42742	2800572	2843313	0	78930
1__0_partial_1-cat_1	44B-Month3-21_1	86.834	1709	204	19	26444	28143	2099889	2098193	0	1890
1__0_partial_1-cat_1	44B-Month3-20_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-20_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-1_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-1_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-19_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month3-18_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-18_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-17_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-17_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-16_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-16_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-15_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Month3-14_7	100	42742	0	0	1	42742	142871	100130	0	78930
1__0_partial_1-cat_1	44B-Month3-13_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-13_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Month3-12_14	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44B-Month3-11_14	100	42742	0	0	1	42742	5378	48119	0	78930
1__0_partial_1-cat_1	44B-Month3-10_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Month3-10_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Day7-9_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-8_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Day7-8_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Day7-7_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-6_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-5_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-4_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-3_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-2_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-24_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-23_1	100	42742	0	0	1	42742	905315	948056	0	78930
1__0_partial_1-cat_1	44B-Day7-23_1	86.834	1709	204	19	26444	28143	204632	202936	0	1890
1__0_partial_1-cat_1	44B-Day7-22_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-21_1	100	42742	0	0	1	42742	2800587	2843328	0	78930
1__0_partial_1-cat_1	44B-Day7-21_1	86.834	1709	204	19	26444	28143	2099904	2098208	0	1890
1__0_partial_1-cat_1	44B-Day7-20_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-1_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-19_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-18_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-17_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-16_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-15_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-14_5	100	42742	0	0	1	42742	212499	255240	0	78930
1__0_partial_1-cat_1	44B-Day7-13_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	44B-Day7-12_5	100	42742	0	0	1	42742	212736	255477	0	78930
1__0_partial_1-cat_1	44B-Day7-10_5	100	42742	0	0	1	42742	146591	103850	0	78930
1__0_partial_1-cat_1	43R-Month6-8_1	100	42742	0	0	1	42742	2209904	2167163	0	78930
1__0_partial_1-cat_1	43R-Month6-8_1	86.834	1709	204	19	26444	28143	2910685	2912381	0	1890
1__0_partial_1-cat_1	43R-Month6-7_2	100	42742	0	0	1	42742	154337	111596	0	78930
1__0_partial_1-cat_1	43R-Month6-7_2	86.834	1709	204	19	26444	28143	855034	856730	0	1890
1__0_partial_1-cat_1	43R-Month6-6_1	100	42742	0	0	1	42742	2800586	2843327	0	78930
1__0_partial_1-cat_1	43R-Month6-6_1	86.834	1709	204	19	26444	28143	2099903	2098207	0	1890
